id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,trip_distance_miles,average_speed_mph,pickup_hour
id3941096,1,2016-02-26 18:16:23,2016-02-26 18:42:35,2,-73.98017120361328,40.758880615234375,-73.98977661132812,40.75894546508789,N,1572,0.5,1.15,18
id3831465,1,2016-04-21 10:38:10,2016-04-21 10:47:52,1,-73.97298431396483,40.75735092163086,-73.97470855712889,40.75995635986328,N,582,0.2,1.25,10
id3289399,2,2016-05-26 02:46:03,2016-05-26 02:52:51,1,-73.9825668334961,40.74773025512695,-73.98390960693358,40.749866485595696,N,408,0.16,1.44,2
id1474311,1,2016-02-10 11:36:31,2016-02-10 11:45:25,1,-74.0135726928711,40.70806503295898,-74.01032257080078,40.7046356201172,N,534,0.29,1.97,11
id2164829,2,2016-02-06 20:24:36,2016-02-06 20:37:40,3,-73.9910659790039,40.75490951538086,-73.99163818359375,40.74983596801758,N,784,0.35,1.62,20
id2856791,2,2016-04-22 14:32:07,2016-04-22 14:46:07,5,-73.97895812988281,40.74763870239258,-73.98229217529298,40.74279022216797,N,840,0.38,1.62,14
id3791895,2,2016-05-11 11:10:32,2016-05-11 11:27:37,1,-73.97547912597656,40.74959945678711,-73.97722625732422,40.75632095336913,N,1025,0.47,1.66,11
id1498937,2,2016-03-24 12:00:17,2016-03-24 12:13:52,1,-73.97914123535155,40.7501106262207,-73.9863052368164,40.747364044189446,N,815,0.42,1.86,12
id1182460,1,2016-04-09 13:49:29,2016-04-09 14:10:03,1,-73.97807312011719,40.75252151489258,-73.98841857910156,40.75394058227539,N,1234,0.55,1.61,13
id1099189,1,2016-05-07 01:27:14,2016-05-07 01:44:38,1,-73.9784164428711,40.74532699584961,-73.98158264160156,40.740840911865234,N,1044,0.35,1.21,1
id2234468,2,2016-03-23 19:01:19,2016-03-23 19:22:12,1,-73.98149108886719,40.7561912536621,-73.9716796875,40.75772857666016,N,1253,0.52,1.51,19
id0142136,1,2016-01-30 13:29:43,2016-01-30 13:50:57,1,-73.98880767822266,40.75046157836913,-73.98890686035155,40.7586326599121,N,1274,0.56,1.6,13
id3603280,2,2016-03-17 16:37:33,2016-03-17 16:57:24,1,-73.98821258544923,40.76461410522461,-73.98246002197266,40.760860443115234,N,1191,0.4,1.2,16
id1082178,2,2016-01-27 08:34:29,2016-01-27 09:22:25,1,-73.99082946777342,40.750450134277344,-73.97171783447266,40.76202774047852,N,2876,1.28,1.6,8
id1094418,1,2016-04-27 10:54:16,2016-04-27 11:03:28,1,-73.9591293334961,40.7719955444336,-73.96439361572266,40.77301788330078,N,552,0.28,1.85,10
id3346964,2,2016-05-28 17:36:37,2016-05-28 18:01:44,2,-73.98097229003906,40.747169494628906,-73.99076843261719,40.7564582824707,N,1507,0.82,1.96,17
id1719901,1,2016-05-15 10:41:15,2016-05-15 12:16:51,1,-73.99128723144531,40.74822235107422,-73.94556427001953,40.75164413452149,N,5736,2.4,1.51,10
id3258391,1,2016-01-09 00:11:08,2016-01-09 00:16:50,1,-73.9871826171875,40.7188720703125,-73.98907470703125,40.7204475402832,N,342,0.15,1.55,0
id2793081,1,2016-01-21 13:03:12,2016-01-21 13:11:30,1,-73.9803695678711,40.751243591308594,-73.98495483398438,40.75154876708984,N,498,0.24,1.74,13
id3315885,2,2016-04-27 19:42:19,2016-04-27 19:53:01,6,-73.97782135009764,40.76081848144531,-73.9808120727539,40.76438903808594,N,642,0.29,1.64,19
id2039353,2,2016-03-17 14:13:20,2016-03-17 14:43:52,6,-73.97434234619139,40.756591796875,-73.98197937011719,40.762001037597656,N,1832,0.55,1.08,14
id2877143,2,2016-05-19 18:41:31,2016-05-19 19:01:57,1,-73.97879791259764,40.755069732666016,-73.98245239257811,40.76227188110352,N,1226,0.53,1.57,18
id3719883,2,2016-03-20 04:48:08,2016-03-20 05:02:05,1,-73.98423767089844,40.75484085083008,-73.98948669433594,40.749813079833984,N,837,0.44,1.9,4
id3943325,2,2016-06-20 08:59:05,2016-06-20 09:05:57,2,-73.99320983886719,40.758087158203125,-73.99131011962889,40.76036834716797,N,412,0.19,1.63,8
id3677940,1,2016-06-11 12:51:12,2016-06-11 13:02:33,1,-73.98893737792967,40.74877166748047,-73.98812103271484,40.74528503417969,N,681,0.24,1.29,12
id0110390,1,2016-04-21 14:04:53,2016-04-21 14:21:31,2,-73.99337768554686,40.74761199951172,-74.00260162353516,40.74969482421875,N,998,0.5,1.82,14
id3540532,2,2016-03-30 14:19:54,2016-03-30 14:25:29,5,-73.98052215576173,40.74500274658203,-73.97713470458984,40.74555587768555,N,335,0.18,1.95,14
id0813521,2,2016-03-18 20:19:40,2016-03-18 20:34:43,1,-73.9914321899414,40.75572967529297,-73.99394989013672,40.75131988525391,N,903,0.33,1.32,20
id3891482,1,2016-06-08 16:43:49,2016-06-08 16:59:04,1,-73.9788360595703,40.740631103515625,-73.98583221435547,40.739849090576165,N,915,0.37,1.46,16
id3047081,2,2016-01-03 17:55:53,2016-01-03 18:06:25,5,-73.97740173339844,40.75840759277344,-73.97746276855469,40.75382232666016,N,632,0.32,1.8,17
id1479102,2,2016-02-02 20:14:55,2016-02-02 20:34:34,1,-73.97405242919923,40.7429313659668,-73.98394012451173,40.746780395507805,N,1179,0.58,1.78,20
id0836700,2,2016-04-30 18:59:01,2016-04-30 19:42:53,1,-73.98284912109375,40.73907852172852,-74.00756072998048,40.742820739746094,N,2632,1.32,1.8,18
id2366452,2,2016-06-01 18:43:29,2016-06-01 19:15:58,1,-73.98684692382812,40.76627349853516,-73.99717712402342,40.76235580444336,N,1949,0.6,1.12,18
id0689927,2,2016-03-19 20:36:53,2016-03-19 20:41:16,1,-73.97998809814453,40.784061431884766,-73.9816665649414,40.78281021118164,N,263,0.12,1.69,20
id1937349,2,2016-03-15 12:58:52,2016-03-15 13:13:49,1,-73.97560882568358,40.762298583984375,-73.98429107666014,40.763008117675774,N,897,0.46,1.83,12
id3423252,2,2016-03-22 11:25:10,2016-03-22 11:43:45,1,-73.98587036132812,40.73119354248047,-73.9861068725586,40.72642517089844,N,1115,0.33,1.06,11
id1197197,2,2016-04-01 19:56:30,2016-04-01 20:17:37,1,-73.98614501953125,40.7585563659668,-73.99210357666014,40.74948120117188,N,1267,0.7,1.99,19
id3947394,2,2016-02-12 19:39:59,2016-02-12 19:54:58,1,-73.97850036621094,40.7628059387207,-73.98209381103516,40.75726318359375,N,899,0.43,1.71,19
id2660030,1,2016-05-03 18:21:53,2016-05-03 18:51:19,1,-73.97763061523438,40.76345443725586,-73.98854064941406,40.753395080566406,N,1766,0.9,1.83,18
id2944064,2,2016-06-30 15:30:05,2016-06-30 15:40:56,1,-73.971923828125,40.7464256286621,-73.97593688964845,40.749370574951165,N,651,0.29,1.62,15
id3568564,2,2016-01-01 01:10:47,2016-01-01 01:40:48,5,-73.97930908203125,40.75580596923828,-73.99229431152342,40.75922393798828,N,1801,0.72,1.44,1
id2435769,1,2016-05-11 11:39:20,2016-05-11 11:58:00,1,-73.98039245605469,40.75860977172852,-73.97599792480467,40.76516342163086,N,1120,0.51,1.63,11
id3356213,2,2016-04-14 13:05:42,2016-04-14 13:18:25,1,-73.93051147460938,40.77508163452149,-73.93472290039062,40.77003860473633,N,763,0.41,1.95,13
id0156716,1,2016-02-09 13:11:45,2016-02-09 13:28:57,2,-73.97711181640625,40.76446533203125,-73.97077178955078,40.76740646362305,N,1032,0.39,1.36,13
id3543375,1,2016-04-15 01:30:30,2016-04-15 02:09:30,1,-73.97129821777344,40.762508392333984,-73.98457336425781,40.75924682617188,N,2340,0.73,1.12,1
id2101457,1,2016-06-16 18:45:17,2016-06-16 19:11:52,1,-73.99508666992188,40.749393463134766,-73.98992919921875,40.76051712036133,N,1595,0.81,1.84,18
id2674833,1,2016-01-26 11:51:10,2016-01-26 12:07:20,1,-73.97518157958984,40.76513671875,-73.96971893310547,40.759952545166016,N,970,0.46,1.7,11
id0899624,2,2016-04-05 13:16:24,2016-04-05 13:44:51,1,-73.95021057128906,40.77558135986328,-73.963623046875,40.768360137939446,N,1707,0.86,1.82,13
id3041126,2,2016-06-16 15:33:35,2016-06-16 15:50:06,5,-73.99504852294923,40.74021530151367,-74.00514221191406,40.740821838378906,N,991,0.53,1.93,15
id2741526,2,2016-01-14 08:46:21,2016-01-14 09:02:50,1,-73.97317504882812,40.75082778930664,-73.97544860839844,40.75507736206056,N,989,0.32,1.15,8
id1007644,1,2016-01-30 19:12:06,2016-01-30 19:30:55,1,-73.99947357177734,40.730144500732415,-73.99734497070312,40.735794067382805,N,1129,0.41,1.29,19
id1546248,1,2016-01-28 10:03:01,2016-01-28 10:11:21,1,-73.9920425415039,40.7408332824707,-73.99308013916014,40.74311447143555,N,500,0.17,1.2,10
id0425092,2,2016-05-13 16:30:25,2016-05-13 16:59:35,1,-73.98786926269531,40.7498893737793,-73.98612976074217,40.76213073730469,N,1750,0.85,1.75,16
id0575784,2,2016-04-23 23:07:21,2016-04-23 23:15:15,1,-73.98445892333984,40.75655364990234,-73.98595428466798,40.75311279296875,N,474,0.25,1.9,23
id3302027,2,2016-05-13 14:40:02,2016-05-13 15:32:58,1,-73.98267364501953,40.74233627319336,-73.9845199584961,40.75929641723633,N,3176,1.18,1.33,14
id0892702,2,2016-06-08 17:33:22,2016-06-08 17:45:43,2,-74.00035858154298,40.73537826538086,-73.99385833740233,40.732791900634766,N,741,0.38,1.87,17
id1506944,1,2016-06-08 15:42:33,2016-06-08 16:56:01,1,-73.99601745605469,40.7330322265625,-73.9803695678711,40.7642936706543,N,4408,2.31,1.89,15
id2327767,2,2016-02-11 20:14:01,2016-02-11 20:27:02,1,-73.9817123413086,40.76485824584961,-73.9822006225586,40.76805877685546,N,781,0.22,1.03,20
id0476045,1,2016-02-16 13:14:24,2016-02-16 13:22:31,1,-73.99340057373048,40.727554321289055,-73.99752807617188,40.72586441040039,N,487,0.25,1.82,13
id1604634,2,2016-04-04 18:43:01,2016-04-04 18:49:49,1,-74.0052490234375,40.728633880615234,-74.00584411621092,40.73088836669922,N,408,0.16,1.4,18
id0242678,1,2016-06-08 18:43:32,2016-06-08 18:56:05,1,-73.99340057373048,40.74176406860352,-74.0000457763672,40.74499130249024,N,753,0.41,1.98,18
id1644019,2,2016-05-18 15:41:29,2016-05-18 15:56:09,2,-74.0042724609375,40.747608184814446,-74.00360107421875,40.752418518066406,N,880,0.33,1.37,15
id0483974,1,2016-05-03 11:53:35,2016-05-03 12:03:27,1,-73.98178100585938,40.75632095336913,-73.97657012939453,40.7550048828125,N,592,0.29,1.75,11
id1787035,1,2016-05-25 10:55:29,2016-05-25 11:25:09,1,-73.98833465576173,40.7599983215332,-74.00405883789062,40.75320053100586,N,1780,0.95,1.92,10
id1840263,1,2016-04-05 10:29:46,2016-04-05 10:36:57,1,-74.00434112548828,40.7218132019043,-74.00818634033203,40.72295379638672,N,431,0.22,1.81,10
id2696612,1,2016-06-05 18:59:31,2016-06-05 19:06:36,4,-73.99214172363281,40.76437377929688,-73.99608612060547,40.76488876342773,N,425,0.21,1.77,18
id3862533,2,2016-05-07 14:28:57,2016-05-07 14:41:30,1,-73.9610824584961,40.76905059814453,-73.95899200439453,40.772579193115234,N,753,0.27,1.28,14
id1857577,2,2016-01-01 02:01:09,2016-01-01 02:11:53,5,-73.99414825439453,40.752723693847656,-73.99188995361328,40.7556037902832,N,644,0.23,1.29,2
id2844046,1,2016-04-18 09:30:53,2016-04-18 09:39:41,1,-73.98551177978516,40.76320266723633,-73.98046875,40.76408767700195,N,528,0.27,1.85,9
id1666361,2,2016-02-24 11:54:48,2016-02-24 12:00:41,1,-73.96205139160156,40.7734603881836,-73.95932006835938,40.77455139160156,N,353,0.16,1.65,11
id1796161,1,2016-06-25 14:45:04,2016-06-25 14:59:26,1,-73.99188232421875,40.74937438964844,-73.98419952392578,40.7508659362793,N,862,0.42,1.73,14
id0026910,2,2016-04-16 18:50:48,2016-04-16 19:04:45,1,-73.99910736083984,40.734806060791016,-73.99148559570312,40.73508071899414,N,837,0.4,1.72,18
id1226498,2,2016-02-01 08:22:36,2016-02-01 08:36:47,3,-73.99476623535155,40.75019073486328,-73.99568176269531,40.74401092529297,N,851,0.43,1.82,8
id2394713,1,2016-04-12 10:17:18,2016-04-12 10:29:56,1,-73.96107482910156,40.76072311401367,-73.96601104736328,40.76197814941406,N,758,0.27,1.29,10
id2778390,1,2016-04-07 12:35:35,2016-04-07 12:47:05,1,-73.9646987915039,40.80714797973633,-73.96270751953125,40.8018913269043,N,690,0.38,1.97,12
id0924160,2,2016-04-09 09:58:53,2016-04-09 10:15:53,1,-73.93732452392578,40.75789642333984,-73.93711853027344,40.76480865478516,N,1020,0.48,1.69,9
id1396607,2,2016-06-05 11:41:26,2016-06-05 11:54:57,1,-73.98541259765625,40.759559631347656,-73.98126220703125,40.75777053833008,N,811,0.25,1.11,11
id1080640,2,2016-02-14 13:03:59,2016-02-14 13:32:22,2,-73.99137115478516,40.750091552734375,-73.98851776123048,40.75831985473633,N,1703,0.59,1.24,13
id3754129,1,2016-05-04 16:40:45,2016-05-04 17:03:20,2,-73.98199462890625,40.75375747680664,-73.98628234863281,40.75825881958008,N,1355,0.38,1.02,16
id1966036,2,2016-03-15 16:23:04,2016-03-15 16:41:29,1,-73.95729064941406,40.76594924926758,-73.96424865722656,40.763721466064446,N,1105,0.4,1.29,16
id1493851,2,2016-01-13 13:39:58,2016-01-13 13:56:56,1,-73.9802474975586,40.74916458129882,-73.99070739746092,40.75099563598633,N,1018,0.56,1.99,13
id2289032,2,2016-01-25 14:59:19,2016-01-25 15:25:24,2,-73.98313140869139,40.761348724365234,-73.97388458251953,40.764766693115234,N,1565,0.54,1.24,14
id1968346,2,2016-03-11 18:33:59,2016-03-11 18:38:45,5,-73.96240234375,40.767879486083984,-73.9616928100586,40.76594161987305,N,286,0.14,1.75,18
id3585046,2,2016-05-24 13:52:09,2016-05-24 14:14:57,1,-73.96880340576173,40.76072311401367,-73.97966003417967,40.757915496826165,N,1368,0.6,1.58,13
id3267318,1,2016-04-05 08:58:17,2016-04-05 09:12:32,1,-73.97886657714845,40.758670806884766,-73.97032165527342,40.76019287109375,N,855,0.46,1.93,8
id0984231,2,2016-06-10 19:11:22,2016-06-10 19:28:37,1,-73.97382354736328,40.75038146972656,-73.98036193847656,40.75471878051758,N,1035,0.45,1.58,19
id2903142,2,2016-05-13 11:01:57,2016-05-13 11:15:07,1,-73.98102569580078,40.76487350463867,-73.98414611816406,40.7592887878418,N,790,0.42,1.91,11
id3788459,2,2016-05-29 00:06:51,2016-05-29 00:37:52,3,-73.9989013671875,40.7574577331543,-74.00045013427734,40.74776077270508,N,1861,0.67,1.31,0
id0171895,2,2016-01-26 15:07:48,2016-01-26 15:24:28,1,-73.9752426147461,40.75782012939453,-73.9700469970703,40.75873947143555,N,1000,0.28,1.01,15
id0503678,2,2016-05-31 18:36:28,2016-05-31 19:02:23,2,-73.97831726074217,40.75241088867188,-73.97567749023438,40.764678955078125,N,1555,0.86,1.99,18
id0434387,2,2016-03-17 11:13:40,2016-03-17 11:52:55,4,-73.96817779541014,40.761260986328125,-73.97975158691406,40.77622985839844,N,2355,1.2,1.83,11
id3031527,2,2016-06-14 12:07:39,2016-06-14 12:13:10,1,-73.99476623535155,40.74028778076172,-73.99319458007811,40.741973876953125,N,331,0.14,1.55,12
id0579555,1,2016-05-12 08:01:27,2016-05-12 08:19:20,1,-73.99459075927734,40.74612045288086,-73.98985290527344,40.74072647094727,N,1073,0.45,1.5,8
id1522538,2,2016-05-18 16:24:14,2016-05-18 16:41:05,3,-74.01050567626953,40.71381378173828,-74.002685546875,40.717041015625,N,1011,0.47,1.66,16
id1115232,1,2016-06-01 11:37:07,2016-06-01 11:53:21,1,-73.97953033447266,40.749420166015625,-73.98319244384764,40.7563934326172,N,974,0.52,1.92,11
id1466523,2,2016-04-25 14:12:54,2016-04-25 14:21:52,1,-73.99029541015625,40.75710678100586,-73.98706817626953,40.756256103515625,N,538,0.18,1.2,14
id1999567,2,2016-05-06 10:39:23,2016-05-06 10:53:17,1,-73.97937774658203,40.76115036010742,-73.97460174560547,40.755821228027344,N,834,0.45,1.92,10
id2436003,2,2016-04-01 18:45:32,2016-04-01 19:10:56,5,-73.99324798583984,40.75236892700195,-74.00493621826173,40.756649017333984,N,1524,0.68,1.61,18
id2890458,1,2016-04-10 13:58:51,2016-04-10 14:32:44,1,-73.98146057128906,40.773685455322266,-73.96453094482422,40.764102935791016,N,2033,1.11,1.96,13
id0275853,1,2016-04-09 15:09:39,2016-04-09 15:30:04,3,-73.97863006591797,40.75892639160156,-73.9718246459961,40.75314712524414,N,1225,0.54,1.57,15
id0022746,2,2016-03-08 07:36:07,2016-03-08 07:50:54,1,-73.9903793334961,40.74637985229492,-73.98193359375,40.74879837036133,N,887,0.47,1.92,7
id1325718,1,2016-03-15 14:36:32,2016-03-15 14:48:19,1,-73.97784423828125,40.764156341552734,-73.9810791015625,40.75968170166016,N,707,0.35,1.79,14
id3392193,1,2016-03-11 15:53:31,2016-03-11 16:13:40,1,-73.99114227294923,40.75017166137695,-73.98372650146483,40.74736022949219,N,1209,0.43,1.29,15
id0075548,2,2016-05-04 16:59:53,2016-05-04 17:21:43,1,-73.97847747802734,40.75477981567384,-73.98458862304686,40.75783157348633,N,1310,0.38,1.05,16
id1788194,1,2016-01-25 09:19:03,2016-01-25 09:29:27,4,-73.97291564941406,40.75503158569336,-73.97484588623048,40.75282669067384,N,624,0.18,1.05,9
id1987610,2,2016-03-16 19:08:58,2016-03-16 19:33:29,1,-73.97386169433594,40.75746154785156,-73.97064208984375,40.76417922973633,N,1471,0.49,1.21,19
id1214552,1,2016-06-01 08:23:14,2016-06-01 08:50:32,1,-73.99024200439453,40.75673294067384,-73.99234008789062,40.76743316650391,N,1638,0.75,1.64,8
id3491881,2,2016-05-26 14:06:03,2016-05-26 14:25:40,1,-73.9759521484375,40.740821838378906,-73.9832305908203,40.74617004394531,N,1177,0.53,1.62,14
id1853260,1,2016-06-01 23:31:23,2016-06-01 23:38:40,1,-73.96744537353516,40.761173248291016,-73.9651641845703,40.76040267944336,N,437,0.13,1.08,23
id2726979,1,2016-03-13 12:16:18,2016-03-13 12:29:22,2,-73.9845962524414,40.75998306274414,-73.98115539550781,40.76472091674805,N,784,0.37,1.72,12
id1188426,2,2016-05-12 13:06:57,2016-05-12 13:27:03,1,-74.00533294677734,40.72154998779297,-73.99334716796875,40.71929931640625,N,1206,0.65,1.93,13
id0551568,2,2016-02-29 11:12:44,2016-02-29 11:20:48,1,-73.98109436035155,40.76902389526367,-73.97885131835938,40.77186584472656,N,484,0.23,1.7,11
id2445214,2,2016-06-06 18:07:33,2016-06-06 18:15:21,1,-73.97821044921875,40.75654983520508,-73.98245239257811,40.75490188598633,N,468,0.25,1.92,18
id0020241,1,2016-04-02 10:09:30,2016-04-02 10:28:17,1,-73.99988555908203,40.73305892944336,-73.99311828613281,40.73985290527344,N,1127,0.59,1.88,10
id1393148,2,2016-01-30 18:58:23,2016-01-30 19:13:44,1,-73.99229431152342,40.72475814819336,-73.99037170410156,40.72833633422852,N,921,0.27,1.04,18
id0676537,2,2016-03-31 12:03:43,2016-03-31 12:22:58,1,-73.99485015869139,40.75014877319336,-73.98479461669923,40.748313903808594,N,1155,0.54,1.69,12
id2721521,1,2016-01-25 17:06:13,2016-01-25 17:24:40,1,-73.96981811523438,40.749073028564446,-73.98020935058595,40.752838134765625,N,1107,0.6,1.96,17
id2559145,2,2016-06-28 12:39:14,2016-06-28 13:01:41,1,-73.96276092529298,40.76894378662109,-73.95673370361328,40.77497100830078,N,1347,0.52,1.4,12
id2297476,2,2016-05-18 18:47:47,2016-05-18 19:10:36,1,-73.98233795166014,40.76314163208008,-73.99678039550781,40.76268768310546,N,1369,0.76,1.99,18
id3984415,2,2016-03-15 16:06:29,2016-03-15 16:16:44,1,-73.98526000976561,40.75992584228516,-73.9865493774414,40.75686264038086,N,615,0.22,1.3,16
id2356205,2,2016-03-17 14:57:31,2016-03-17 15:17:05,1,-73.98391723632812,40.76179122924805,-73.97621154785155,40.7649803161621,N,1174,0.46,1.41,14
id0271983,1,2016-05-02 09:11:17,2016-05-02 09:23:45,2,-73.97892761230467,40.720096588134766,-73.97610473632812,40.72352600097656,N,748,0.28,1.34,9
id3283545,2,2016-05-25 08:23:56,2016-05-25 08:38:08,2,-73.9821014404297,40.75579071044922,-73.98224639892578,40.76234817504882,N,852,0.45,1.91,8
id0719759,2,2016-03-18 18:45:53,2016-03-18 19:05:46,1,-73.995361328125,40.764190673828125,-73.98702239990233,40.758010864257805,N,1193,0.61,1.84,18
id3601672,1,2016-05-04 20:12:10,2016-05-04 20:29:01,1,-73.95571899414062,40.764175415039055,-73.95316314697266,40.75813674926758,N,1011,0.44,1.56,20
id1663418,1,2016-04-18 13:55:22,2016-04-18 14:03:13,1,-73.99150085449217,40.749271392822266,-73.99343872070312,40.75229644775391,N,471,0.23,1.78,13
id3343285,2,2016-03-08 11:42:38,2016-03-08 12:01:36,1,-73.9734878540039,40.7506103515625,-73.97724151611328,40.75911712646485,N,1138,0.62,1.96,11
id1765823,2,2016-02-16 13:21:53,2016-02-16 13:34:38,1,-73.98291778564453,40.75933837890625,-73.98697662353516,40.75617980957031,N,765,0.3,1.43,13
id0352682,2,2016-02-01 17:24:21,2016-02-01 17:32:03,1,-73.96226501464845,40.77032470703125,-73.96187591552734,40.766651153564446,N,462,0.25,1.98,17
id3400916,1,2016-03-31 15:47:39,2016-03-31 16:13:49,1,-73.97648620605469,40.750465393066406,-73.97776794433594,40.76219940185546,N,1570,0.81,1.87,15
id2161260,1,2016-04-28 08:32:43,2016-04-28 08:57:45,2,-73.97313690185547,40.755496978759766,-73.97979736328125,40.751907348632805,N,1502,0.43,1.03,8
id3350055,1,2016-02-14 18:08:58,2016-02-14 18:23:51,2,-73.95681762695312,40.77507400512695,-73.96532440185547,40.77273941040039,N,893,0.47,1.91,18
id2627205,1,2016-04-15 00:11:39,2016-04-15 00:15:33,1,-73.97396087646483,40.76030731201172,-73.97608184814453,40.760566711425774,N,234,0.11,1.73,0
id3056421,2,2016-03-04 13:24:36,2016-03-04 13:47:58,6,-73.97664642333984,40.787841796875,-73.96652221679686,40.79436874389648,N,1402,0.7,1.79,13
id3737728,1,2016-03-17 12:56:55,2016-03-17 13:08:11,1,-73.97310638427734,40.75349426269531,-73.97575378417967,40.748626708984375,N,676,0.36,1.94,12
id1759915,1,2016-05-12 22:53:25,2016-05-12 23:08:40,1,-73.97286224365233,40.75606536865234,-73.97945404052734,40.75749969482422,N,915,0.36,1.41,22
id3439303,1,2016-03-06 00:59:54,2016-03-06 01:11:31,1,-73.98363494873048,40.725749969482415,-73.98849487304686,40.724285125732415,N,697,0.27,1.41,0
id0048256,2,2016-03-30 18:43:33,2016-03-30 18:54:50,1,-73.99370574951173,40.75185012817384,-73.9965591430664,40.74699020385742,N,677,0.37,1.95,18
id1051204,1,2016-02-11 19:01:34,2016-02-11 19:08:52,1,-73.98210906982422,40.77548599243164,-73.98224639892578,40.77225875854492,N,438,0.22,1.83,19
id1562115,2,2016-02-11 15:04:22,2016-02-11 15:13:34,1,-73.97126770019531,40.762939453125,-73.9676284790039,40.76293182373047,N,552,0.19,1.24,15
id2748131,1,2016-02-23 17:42:56,2016-02-23 18:34:08,1,-73.94806671142578,40.77466583251953,-73.93072509765625,40.754741668701165,N,3072,1.65,1.93,17
